dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd
dockgen,1pj2_1_FUM_0,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,46.54433655499882,public_neuralplexer_relaxedTrue_rep2,False,46.26811264939926,public_neuralplexer_relaxedTrue_rep2,False,46.26811264939926
dockgen,1pj2_1_FUM_0,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedFalse_rep-1,False,32.56984807962727
dockgen,1pj2_1_FUM_0,same_generator,RFAA,2,0,,False,,,False,,,False,
dockgen,1pj2_1_FUM_0,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,Boltz,4,2,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-1 full receptor r1/s20,False,19.313653757783715
dockgen,1pj2_1_FUM_0,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,1pj2_1_FUM_0,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,46.54433655499882,public_neuralplexer_relaxedTrue_rep2,False,46.26811264939926,public_neuralplexer_relaxedFalse_rep1,False,10.05772116255715
dockgen,1pj2_1_FUM_0,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedFalse_rep-1,False,32.56984807962727
dockgen,1pj2_1_FUM_0,same_generator,RFAA,4,0,,False,,,False,,,False,
dockgen,1pj2_1_FUM_0,cross_generator_balanced,,8,8,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,Boltz,8,2,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-1 full receptor r1/s20,False,19.313653757783715
dockgen,1pj2_1_FUM_0,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,1pj2_1_FUM_0,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,46.54433655499882,public_neuralplexer_relaxedTrue_rep3,False,19.69630614855232,public_neuralplexer_relaxedFalse_rep1,False,10.05772116255715
dockgen,1pj2_1_FUM_0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedFalse_rep-1,False,32.56984807962727
dockgen,1pj2_1_FUM_0,same_generator,RFAA,8,0,,False,,,False,,,False,
dockgen,1pj2_1_FUM_0,cross_generator_balanced,,16,14,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,Boltz,16,2,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-1 full receptor r1/s20,False,19.313653757783715
dockgen,1pj2_1_FUM_0,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,1pj2_1_FUM_0,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,46.54433655499882,public_neuralplexer_relaxedTrue_rep3,False,19.69630614855232,public_neuralplexer_relaxedFalse_rep1,False,10.05772116255715
dockgen,1pj2_1_FUM_0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedFalse_rep-1,False,32.56984807962727
dockgen,1pj2_1_FUM_0,same_generator,RFAA,16,0,,False,,,False,,,False,
dockgen,1pj2_1_FUM_0,cross_generator_balanced,,32,14,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,Boltz,32,2,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-2 full receptor r1/s20,False,20.90376656926134,Boltz-1 full receptor r1/s20,False,19.313653757783715
dockgen,1pj2_1_FUM_0,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,1pj2_1_FUM_0,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181,DiffDock-L default s10/t20,True,0.5151866494291181
dockgen,1pj2_1_FUM_0,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,46.54433655499882,public_neuralplexer_relaxedTrue_rep3,False,19.69630614855232,public_neuralplexer_relaxedFalse_rep1,False,10.05772116255715
dockgen,1pj2_1_FUM_0,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedTrue_rep-1,False,32.851256882404826,public_dynamicbind_relaxedFalse_rep-1,False,32.56984807962727
dockgen,1pj2_1_FUM_0,same_generator,RFAA,32,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,Boltz,1,1,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,
dockgen,3uni_1_SAL_0,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,1,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,Boltz,2,2,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,9.447470534870847
dockgen,3uni_1_SAL_0,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,2,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879
dockgen,3uni_1_SAL_0,same_generator,Boltz,4,2,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,9.447470534870847
dockgen,3uni_1_SAL_0,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699,public_neuralplexer_relaxedFalse_rep2,False,37.0403838488075
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,4,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,8,8,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,Protenix base full receptor c1/s20/n1,False,6.807801920906036
dockgen,3uni_1_SAL_0,same_generator,Boltz,8,2,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,9.447470534870847
dockgen,3uni_1_SAL_0,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699,public_neuralplexer_relaxedFalse_rep2,False,37.0403838488075
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,8,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,16,14,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,Protenix base full receptor c1/s20/n1,False,6.807801920906036
dockgen,3uni_1_SAL_0,same_generator,Boltz,16,2,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,9.447470534870847
dockgen,3uni_1_SAL_0,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699,public_neuralplexer_relaxedFalse_rep2,False,37.0403838488075
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,16,0,,False,,,False,,,False,
dockgen,3uni_1_SAL_0,cross_generator_balanced,,32,14,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,Protenix base full receptor c1/s20/n1,False,6.807801920906036
dockgen,3uni_1_SAL_0,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,,Boltz-1 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,9.447470534870847
dockgen,3uni_1_SAL_0,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
dockgen,3uni_1_SAL_0,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
dockgen,3uni_1_SAL_0,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep1,False,65.35143959161879,public_neuralplexer_relaxedFalse_rep3,False,38.49369390519699,public_neuralplexer_relaxedFalse_rep2,False,37.0403838488075
dockgen,3uni_1_SAL_0,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231,public_dynamicbind_relaxedFalse_rep-1,False,81.43764564302231
dockgen,3uni_1_SAL_0,same_generator,RFAA,32,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,1,1,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-1 full receptor r1/s20,False,6.263081526305536
dockgen,4mig_1_G3F_2,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,1,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,2,2,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-2 full receptor r1/s20,False,5.21124775750095,Boltz-2 full receptor r1/s20,False,5.21124775750095
dockgen,4mig_1_G3F_2,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedFalse_rep3,False,16.54435315293912
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedTrue_rep-1,False,67.1077894222484,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,2,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,4,2,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-2 full receptor r1/s20,False,5.21124775750095,Boltz-2 full receptor r1/s20,False,5.21124775750095
dockgen,4mig_1_G3F_2,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedTrue_rep3,False,16.54435315293912,public_neuralplexer_relaxedFalse_rep3,False,16.54435315293912
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedTrue_rep-1,False,67.1077894222484,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,4,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,8,8,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,8,2,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-2 full receptor r1/s20,False,5.21124775750095,Boltz-2 full receptor r1/s20,False,5.21124775750095
dockgen,4mig_1_G3F_2,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedTrue_rep3,False,16.54435315293912,public_neuralplexer_relaxedFalse_rep3,False,16.54435315293912
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedTrue_rep-1,False,67.1077894222484,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,8,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,16,14,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,16,2,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-2 full receptor r1/s20,False,5.21124775750095,Boltz-2 full receptor r1/s20,False,5.21124775750095
dockgen,4mig_1_G3F_2,same_generator,Chai,16,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,16,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedTrue_rep3,False,16.54435315293912,public_neuralplexer_relaxedFalse_rep3,False,16.54435315293912
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedTrue_rep-1,False,67.1077894222484,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,16,0,,False,,,False,,,False,
dockgen,4mig_1_G3F_2,cross_generator_balanced,,32,14,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,Boltz,32,2,Boltz-1 full receptor r1/s20,False,6.263081526305536,Boltz-2 full receptor r1/s20,False,5.21124775750095,Boltz-2 full receptor r1/s20,False,5.21124775750095
dockgen,4mig_1_G3F_2,same_generator,Chai,32,1,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493,Chai-1 full receptor s5/t200,False,3.217378519925493
dockgen,4mig_1_G3F_2,same_generator,DiffDock,32,1,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889,DiffDock-L default s10/t20,True,0.3483704158889889
dockgen,4mig_1_G3F_2,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,21.18423780705441,public_neuralplexer_relaxedTrue_rep3,False,16.54435315293912,public_neuralplexer_relaxedFalse_rep3,False,16.54435315293912
dockgen,4mig_1_G3F_2,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002,public_dynamicbind_relaxedTrue_rep-1,False,67.1077894222484,public_dynamicbind_relaxedFalse_rep-1,False,67.07913449605002
dockgen,4mig_1_G3F_2,same_generator,RFAA,32,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,cross_generator_balanced,,1,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,Boltz,1,1,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,
posebusters_benchmark,7FRX_O88,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
posebusters_benchmark,7FRX_O88,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,NeuralPlexer,1,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304
posebusters_benchmark,7FRX_O88,same_generator,RFAA,1,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,cross_generator_balanced,,2,2,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,Boltz,2,2,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,
posebusters_benchmark,7FRX_O88,same_generator,Chai,2,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
posebusters_benchmark,7FRX_O88,same_generator,DiffDock,2,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,NeuralPlexer,2,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304,public_dynamicbind_relaxedTrue_rep-1,False,30.97133122871322,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304
posebusters_benchmark,7FRX_O88,same_generator,RFAA,2,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,cross_generator_balanced,,4,4,DiffDock-L default s10/t20,False,,Vina/Meeko full,False,9.38609389646904,Vina/Meeko full,False,9.38609389646904
posebusters_benchmark,7FRX_O88,same_generator,Boltz,4,2,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,
posebusters_benchmark,7FRX_O88,same_generator,Chai,4,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
posebusters_benchmark,7FRX_O88,same_generator,DiffDock,4,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,NeuralPlexer,4,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304,public_dynamicbind_relaxedTrue_rep-1,False,30.97133122871322,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304
posebusters_benchmark,7FRX_O88,same_generator,RFAA,4,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,cross_generator_balanced,,8,8,DiffDock-L default s10/t20,False,,Vina/Meeko full,False,9.38609389646904,Vina/Meeko full,False,9.38609389646904
posebusters_benchmark,7FRX_O88,same_generator,Boltz,8,2,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,,Boltz-2 full receptor r1/s20,False,
posebusters_benchmark,7FRX_O88,same_generator,Chai,8,1,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,,Chai-1 full receptor s5/t200,False,
posebusters_benchmark,7FRX_O88,same_generator,DiffDock,8,1,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,,DiffDock-L default s10/t20,False,
posebusters_benchmark,7FRX_O88,same_generator,NeuralPlexer,8,0,,False,,,False,,,False,
posebusters_benchmark,7FRX_O88,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304,public_dynamicbind_relaxedTrue_rep-1,False,30.97133122871322,public_dynamicbind_relaxedFalse_rep-1,False,30.6401944388304
