repeat,dataset,mol_id,k,oracle_success
74,posebusters_benchmark,8CNH_V6U,8,False
74,posebusters_benchmark,8CSD_C5P,2,True
74,posebusters_benchmark,8CSD_C5P,4,True
74,posebusters_benchmark,8CSD_C5P,8,True
74,posebusters_benchmark,8D19_GSH,2,False
74,posebusters_benchmark,8D19_GSH,4,False
74,posebusters_benchmark,8D19_GSH,8,True
74,posebusters_benchmark,8D5D_5DK,2,True
74,posebusters_benchmark,8D5D_5DK,4,True
74,posebusters_benchmark,8D5D_5DK,8,True
74,posebusters_benchmark,8DHG_T78,2,True
74,posebusters_benchmark,8DHG_T78,4,True
74,posebusters_benchmark,8DHG_T78,8,True
74,posebusters_benchmark,8DKO_TFB,2,False
74,posebusters_benchmark,8DKO_TFB,4,False
74,posebusters_benchmark,8DKO_TFB,8,False
74,posebusters_benchmark,8DP2_UMA,2,False
74,posebusters_benchmark,8DP2_UMA,4,True
74,posebusters_benchmark,8DP2_UMA,8,True
74,posebusters_benchmark,8DSC_NCA,2,True
74,posebusters_benchmark,8DSC_NCA,4,True
74,posebusters_benchmark,8DSC_NCA,8,True
74,posebusters_benchmark,8EAB_VN2,2,False
74,posebusters_benchmark,8EAB_VN2,4,False
74,posebusters_benchmark,8EAB_VN2,8,False
74,posebusters_benchmark,8EXL_799,2,True
74,posebusters_benchmark,8EXL_799,4,True
74,posebusters_benchmark,8EXL_799,8,True
74,posebusters_benchmark,8EYE_X4I,2,True
74,posebusters_benchmark,8EYE_X4I,4,True
74,posebusters_benchmark,8EYE_X4I,8,True
74,posebusters_benchmark,8F8E_XJI,2,False
74,posebusters_benchmark,8F8E_XJI,4,False
74,posebusters_benchmark,8F8E_XJI,8,False
74,posebusters_benchmark,8FAV_4Y5,2,False
74,posebusters_benchmark,8FAV_4Y5,4,False
74,posebusters_benchmark,8FAV_4Y5,8,False
74,posebusters_benchmark,8FLV_ZB9,2,False
74,posebusters_benchmark,8FLV_ZB9,4,True
74,posebusters_benchmark,8FLV_ZB9,8,True
74,posebusters_benchmark,8FO5_Y4U,2,False
74,posebusters_benchmark,8FO5_Y4U,4,False
74,posebusters_benchmark,8FO5_Y4U,8,False
74,posebusters_benchmark,8G6P_API,2,False
74,posebusters_benchmark,8G6P_API,4,False
74,posebusters_benchmark,8G6P_API,8,False
74,posebusters_benchmark,8GFD_ZHR,2,False
74,posebusters_benchmark,8GFD_ZHR,4,False
74,posebusters_benchmark,8GFD_ZHR,8,True
74,posebusters_benchmark,8HFN_XGC,2,False
74,posebusters_benchmark,8HFN_XGC,4,False
74,posebusters_benchmark,8HFN_XGC,8,True
74,posebusters_benchmark,8SLG_G5A,2,True
74,posebusters_benchmark,8SLG_G5A,4,True
74,posebusters_benchmark,8SLG_G5A,8,True
74,astex_diverse,1G9V_RQ3,2,False
74,astex_diverse,1G9V_RQ3,4,False
74,astex_diverse,1G9V_RQ3,8,False
74,astex_diverse,1GKC_NFH,2,False
74,astex_diverse,1GKC_NFH,4,False
74,astex_diverse,1GKC_NFH,8,True
74,astex_diverse,1GM8_SOX,2,False
74,astex_diverse,1GM8_SOX,4,False
74,astex_diverse,1GM8_SOX,8,False
74,astex_diverse,1HVY_D16,2,False
74,astex_diverse,1HVY_D16,4,False
74,astex_diverse,1HVY_D16,8,False
74,astex_diverse,1HWI_115,2,False
74,astex_diverse,1HWI_115,4,False
74,astex_diverse,1HWI_115,8,False
74,astex_diverse,1J3J_CP6,2,False
74,astex_diverse,1J3J_CP6,4,False
74,astex_diverse,1J3J_CP6,8,True
74,astex_diverse,1LPZ_CMB,2,False
74,astex_diverse,1LPZ_CMB,4,False
74,astex_diverse,1LPZ_CMB,8,True
74,astex_diverse,1LRH_NLA,2,True
74,astex_diverse,1LRH_NLA,4,True
74,astex_diverse,1LRH_NLA,8,True
74,astex_diverse,1MMV_3AR,2,False
74,astex_diverse,1MMV_3AR,4,False
74,astex_diverse,1MMV_3AR,8,False
74,astex_diverse,1MZC_BNE,2,False
74,astex_diverse,1MZC_BNE,4,False
74,astex_diverse,1MZC_BNE,8,True
74,astex_diverse,1P2Y_NCT,2,False
74,astex_diverse,1P2Y_NCT,4,False
74,astex_diverse,1P2Y_NCT,8,True
74,astex_diverse,1Q1G_MTI,2,False
74,astex_diverse,1Q1G_MTI,4,True
74,astex_diverse,1Q1G_MTI,8,True
74,astex_diverse,1Q4G_BFL,2,False
74,astex_diverse,1Q4G_BFL,4,False
74,astex_diverse,1Q4G_BFL,8,False
74,astex_diverse,1R9O_FLP,2,True
74,astex_diverse,1R9O_FLP,4,True
74,astex_diverse,1R9O_FLP,8,True
74,astex_diverse,1SQ5_PAU,2,False
74,astex_diverse,1SQ5_PAU,4,True
74,astex_diverse,1SQ5_PAU,8,True
74,astex_diverse,1T9B_1CS,2,False
74,astex_diverse,1T9B_1CS,4,False
74,astex_diverse,1T9B_1CS,8,True
74,astex_diverse,1U1C_BAU,2,False
74,astex_diverse,1U1C_BAU,4,False
74,astex_diverse,1U1C_BAU,8,True
74,astex_diverse,1UNL_RRC,2,True
74,astex_diverse,1UNL_RRC,4,True
74,astex_diverse,1UNL_RRC,8,True
74,astex_diverse,1W1P_GIO,2,False
74,astex_diverse,1W1P_GIO,4,False
74,astex_diverse,1W1P_GIO,8,False
74,astex_diverse,1XOQ_ROF,2,True
74,astex_diverse,1XOQ_ROF,4,True
74,astex_diverse,1XOQ_ROF,8,True
74,astex_diverse,1YGC_905,2,False
74,astex_diverse,1YGC_905,4,True
74,astex_diverse,1YGC_905,8,True
74,astex_diverse,2BM2_PM2,2,False
74,astex_diverse,2BM2_PM2,4,False
74,astex_diverse,2BM2_PM2,8,False
74,dockgen,2gag_1_FOA_0,2,False
74,dockgen,2gag_1_FOA_0,4,False
74,dockgen,2gag_1_FOA_0,8,False
74,dockgen,2gag_1_NAD_0,2,True
74,dockgen,2gag_1_NAD_0,4,True
74,dockgen,2gag_1_NAD_0,8,True
74,dockgen,2gah_1_NAD_0,2,False
74,dockgen,2gah_1_NAD_0,4,False
74,dockgen,2gah_1_NAD_0,8,False
74,dockgen,2xta_1_ACO_0,2,False
74,dockgen,2xta_1_ACO_0,4,False
74,dockgen,2xta_1_ACO_0,8,True
74,dockgen,3ad9_1_NAD_0,2,False
74,dockgen,3ad9_1_NAD_0,4,False
74,dockgen,3ad9_1_NAD_0,8,False
74,posebusters_benchmark,5SAK_ZRY,2,False
74,posebusters_benchmark,5SAK_ZRY,4,False
74,posebusters_benchmark,5SAK_ZRY,8,False
74,posebusters_benchmark,6TW5_9M2,2,True
74,posebusters_benchmark,6TW5_9M2,4,True
74,posebusters_benchmark,6TW5_9M2,8,True
74,posebusters_benchmark,6YYO_Q1K,2,False
74,posebusters_benchmark,6YYO_Q1K,4,False
74,posebusters_benchmark,6YYO_Q1K,8,False
74,posebusters_benchmark,7C8Q_DSG,2,False
74,posebusters_benchmark,7C8Q_DSG,4,False
74,posebusters_benchmark,7C8Q_DSG,8,False
74,posebusters_benchmark,7CL8_TES,2,False
74,posebusters_benchmark,7CL8_TES,4,False
74,posebusters_benchmark,7CL8_TES,8,False
74,posebusters_benchmark,7ECR_SIN,2,False
74,posebusters_benchmark,7ECR_SIN,4,False
74,posebusters_benchmark,7ECR_SIN,8,False
74,posebusters_benchmark,7JY3_VUD,2,False
74,posebusters_benchmark,7JY3_VUD,4,False
74,posebusters_benchmark,7JY3_VUD,8,False
74,posebusters_benchmark,7KB1_WBJ,2,False
74,posebusters_benchmark,7KB1_WBJ,4,False
74,posebusters_benchmark,7KB1_WBJ,8,False
74,posebusters_benchmark,7KQU_YOF,2,True
74,posebusters_benchmark,7KQU_YOF,4,True
74,posebusters_benchmark,7KQU_YOF,8,True
74,posebusters_benchmark,7N6F_0I1,2,True
74,posebusters_benchmark,7N6F_0I1,4,True
74,posebusters_benchmark,7N6F_0I1,8,True
74,posebusters_benchmark,7NFB_GEN,2,False
74,posebusters_benchmark,7NFB_GEN,4,False
74,posebusters_benchmark,7NFB_GEN,8,True
74,posebusters_benchmark,7NR8_UOE,2,False
74,posebusters_benchmark,7NR8_UOE,4,False
74,posebusters_benchmark,7NR8_UOE,8,False
74,posebusters_benchmark,7P5T_5YG,2,True
74,posebusters_benchmark,7P5T_5YG,4,True
74,posebusters_benchmark,7P5T_5YG,8,True
74,posebusters_benchmark,7Q25_8J9,2,False
74,posebusters_benchmark,7Q25_8J9,4,False
74,posebusters_benchmark,7Q25_8J9,8,False
74,posebusters_benchmark,7R6J_2I7,2,False
74,posebusters_benchmark,7R6J_2I7,4,False
74,posebusters_benchmark,7R6J_2I7,8,False
74,posebusters_benchmark,7RKW_5TV,2,False
74,posebusters_benchmark,7RKW_5TV,4,False
74,posebusters_benchmark,7RKW_5TV,8,True
74,posebusters_benchmark,7RNI_60I,2,False
74,posebusters_benchmark,7RNI_60I,4,False
74,posebusters_benchmark,7RNI_60I,8,False
74,posebusters_benchmark,7T0D_FPP,2,True
74,posebusters_benchmark,7T0D_FPP,4,True
74,posebusters_benchmark,7T0D_FPP,8,True
74,posebusters_benchmark,7TS6_KMI,2,False
74,posebusters_benchmark,7TS6_KMI,4,False
74,posebusters_benchmark,7TS6_KMI,8,False
74,posebusters_benchmark,7TSF_H4B,2,False
74,posebusters_benchmark,7TSF_H4B,4,False
74,posebusters_benchmark,7TSF_H4B,8,False
74,posebusters_benchmark,7V43_C4O,2,False
74,posebusters_benchmark,7V43_C4O,4,False
74,posebusters_benchmark,7V43_C4O,8,True
74,posebusters_benchmark,7VB8_STL,2,False
74,posebusters_benchmark,7VB8_STL,4,False
74,posebusters_benchmark,7VB8_STL,8,False
74,posebusters_benchmark,7VYJ_CA0,2,False
74,posebusters_benchmark,7VYJ_CA0,4,False
74,posebusters_benchmark,7VYJ_CA0,8,False
74,posebusters_benchmark,7WUX_6OI,2,False
74,posebusters_benchmark,7WUX_6OI,4,False
74,posebusters_benchmark,7WUX_6OI,8,False
74,posebusters_benchmark,7WUY_76N,2,False
74,posebusters_benchmark,7WUY_76N,4,False
74,posebusters_benchmark,7WUY_76N,8,False
74,posebusters_benchmark,7WY1_D0L,2,False
74,posebusters_benchmark,7WY1_D0L,4,False
74,posebusters_benchmark,7WY1_D0L,8,False
74,posebusters_benchmark,7XRL_FWK,2,False
74,posebusters_benchmark,7XRL_FWK,4,False
74,posebusters_benchmark,7XRL_FWK,8,False
74,posebusters_benchmark,7ZCC_OGA,2,False
74,posebusters_benchmark,7ZCC_OGA,4,True
74,posebusters_benchmark,7ZCC_OGA,8,True
74,posebusters_benchmark,7ZZW_KKW,2,False
74,posebusters_benchmark,7ZZW_KKW,4,False
74,posebusters_benchmark,7ZZW_KKW,8,False
74,posebusters_benchmark,8A1H_DLZ,2,False
74,posebusters_benchmark,8A1H_DLZ,4,True
74,posebusters_benchmark,8A1H_DLZ,8,True
74,posebusters_benchmark,8AQL_PLG,2,False
74,posebusters_benchmark,8AQL_PLG,4,False
74,posebusters_benchmark,8AQL_PLG,8,False
74,posebusters_benchmark,8C5M_MTA,2,True
74,posebusters_benchmark,8C5M_MTA,4,True
74,posebusters_benchmark,8C5M_MTA,8,True
74,posebusters_benchmark,8D39_QDB,2,True
74,posebusters_benchmark,8D39_QDB,4,True
74,posebusters_benchmark,8D39_QDB,8,True
74,posebusters_benchmark,8EX2_Q2Q,2,True
74,posebusters_benchmark,8EX2_Q2Q,4,True
74,posebusters_benchmark,8EX2_Q2Q,8,True
74,posebusters_benchmark,8HO0_3ZI,2,False
74,posebusters_benchmark,8HO0_3ZI,4,False
74,posebusters_benchmark,8HO0_3ZI,8,False
74,posebusters_benchmark,7TB0_UD1,2,True
74,posebusters_benchmark,7TB0_UD1,4,True
74,posebusters_benchmark,7TB0_UD1,8,True
74,posebusters_benchmark,8G0V_YHT,2,False
74,posebusters_benchmark,8G0V_YHT,4,False
74,posebusters_benchmark,8G0V_YHT,8,True
74,astex_diverse,1N1M_A3M,2,False
74,astex_diverse,1N1M_A3M,4,False
74,astex_diverse,1N1M_A3M,8,True
74,dockgen,3ad7_1_NAD_0,2,True
74,dockgen,3ad7_1_NAD_0,4,True
74,dockgen,3ad7_1_NAD_0,8,True
74,dockgen,3ada_1_NAD_0,2,True
74,dockgen,3ada_1_NAD_0,4,True
74,dockgen,3ada_1_NAD_0,8,True
74,posebusters_benchmark,7CNQ_G8X,2,False
74,posebusters_benchmark,7CNQ_G8X,4,False
74,posebusters_benchmark,7CNQ_G8X,8,False
74,posebusters_benchmark,7D6O_MTE,2,True
74,posebusters_benchmark,7D6O_MTE,4,True
74,posebusters_benchmark,7D6O_MTE,8,True
74,posebusters_benchmark,7OP9_06K,2,False
74,posebusters_benchmark,7OP9_06K,4,False
74,posebusters_benchmark,7OP9_06K,8,False
74,posebusters_benchmark,7QE4_NGA,2,False
74,posebusters_benchmark,7QE4_NGA,4,False
74,posebusters_benchmark,7QE4_NGA,8,True
74,astex_diverse,1OF6_DTY,2,False
74,astex_diverse,1OF6_DTY,4,True
74,astex_diverse,1OF6_DTY,8,True
74,dockgen,1pj2_1_FUM_0,2,True
74,dockgen,1pj2_1_FUM_0,4,True
74,dockgen,1pj2_1_FUM_0,8,True
74,dockgen,3uni_1_SAL_0,2,False
74,dockgen,3uni_1_SAL_0,4,False
74,dockgen,3uni_1_SAL_0,8,False
74,dockgen,4mig_1_G3F_2,2,False
74,dockgen,4mig_1_G3F_2,4,False
74,dockgen,4mig_1_G3F_2,8,True
74,posebusters_benchmark,7FRX_O88,2,False
74,posebusters_benchmark,7FRX_O88,4,False
74,posebusters_benchmark,7FRX_O88,8,False
74,posebusters_benchmark,7SUC_COM,2,False
74,posebusters_benchmark,7SUC_COM,4,False
74,posebusters_benchmark,5S8I_2LY,2,False
74,posebusters_benchmark,5S8I_2LY,4,False
74,posebusters_benchmark,6VS3_R6V,2,False
74,posebusters_benchmark,6VS3_R6V,4,False
74,posebusters_benchmark,6W59_SZD,2,False
74,posebusters_benchmark,6W59_SZD,4,False
74,posebusters_benchmark,6X8D_ARA,2,False
74,posebusters_benchmark,6X8D_ARA,4,True
74,posebusters_benchmark,6XAF_GDP,2,False
74,posebusters_benchmark,6XAF_GDP,4,False
74,posebusters_benchmark,6XUM_30L,2,False
74,posebusters_benchmark,6XUM_30L,4,True
74,posebusters_benchmark,6Y7L_QMG,2,False
74,posebusters_benchmark,6Y7L_QMG,4,True
74,posebusters_benchmark,6YDY_K73,2,False
74,posebusters_benchmark,6YDY_K73,4,True
74,posebusters_benchmark,6Z5Z_BDF,2,False
74,posebusters_benchmark,6Z5Z_BDF,4,False
74,posebusters_benchmark,6ZR8_QOZ,2,False
74,posebusters_benchmark,6ZR8_QOZ,4,True
74,posebusters_benchmark,6ZT2_QPK,2,True
74,posebusters_benchmark,6ZT2_QPK,4,True
74,posebusters_benchmark,6ZX3_QRZ,2,False
74,posebusters_benchmark,6ZX3_QRZ,4,True
74,posebusters_benchmark,6ZXQ_IMO,2,False
74,posebusters_benchmark,6ZXQ_IMO,4,False
74,posebusters_benchmark,7AA0_R6B,2,True
74,posebusters_benchmark,7AA0_R6B,4,True
74,posebusters_benchmark,7AMC_73B,2,False
74,posebusters_benchmark,7AMC_73B,4,False
74,posebusters_benchmark,7AS1_21G,2,True
74,posebusters_benchmark,7AS1_21G,4,True
74,posebusters_benchmark,7AVI_S2Q,2,False
74,posebusters_benchmark,7AVI_S2Q,4,False
74,posebusters_benchmark,7B0E_C2E,2,False
74,posebusters_benchmark,7B0E_C2E,4,False
74,posebusters_benchmark,7B2C_TP7,2,False
74,posebusters_benchmark,7B2C_TP7,4,True
74,posebusters_benchmark,7BA0_T5H,2,False
74,posebusters_benchmark,7BA0_T5H,4,True
74,posebusters_benchmark,7BHX_TO5,2,False
74,posebusters_benchmark,7BHX_TO5,4,False
74,posebusters_benchmark,7BJ6_TVK,2,True
74,posebusters_benchmark,7BJ6_TVK,4,True
74,posebusters_benchmark,7BLA_WCS,2,True
74,posebusters_benchmark,7BLA_WCS,4,True
74,posebusters_benchmark,7BLG_GAL,2,True
74,posebusters_benchmark,7BLG_GAL,4,True
74,posebusters_benchmark,7C6P_SQH,2,True
74,posebusters_benchmark,7C6P_SQH,4,True
74,posebusters_benchmark,7D0P_1VU,2,False
74,posebusters_benchmark,7D0P_1VU,4,True
74,posebusters_benchmark,7D8Q_GZF,2,False
74,posebusters_benchmark,7D8Q_GZF,4,False
74,posebusters_benchmark,7D9L_GSF,2,True
74,posebusters_benchmark,7D9L_GSF,4,True
74,posebusters_benchmark,7DIN_MPO,2,False
74,posebusters_benchmark,7DIN_MPO,4,False
74,posebusters_benchmark,7E2S_BLA,2,False
74,posebusters_benchmark,7E2S_BLA,4,False
74,posebusters_benchmark,7EN7_J79,2,False
74,posebusters_benchmark,7EN7_J79,4,False
74,posebusters_benchmark,7JGW_V9S,2,True
74,posebusters_benchmark,7JGW_V9S,4,True
74,posebusters_benchmark,7JNB_A2G,2,False
74,posebusters_benchmark,7JNB_A2G,4,True
74,posebusters_benchmark,7JR8_VH7,2,False
74,posebusters_benchmark,7JR8_VH7,4,True
74,posebusters_benchmark,7JUD_MMA,2,False
74,posebusters_benchmark,7JUD_MMA,4,False
74,posebusters_benchmark,7K41_VUA,2,False
74,posebusters_benchmark,7K41_VUA,4,True
74,posebusters_benchmark,7KFO_IAC,2,False
74,posebusters_benchmark,7KFO_IAC,4,True
74,posebusters_benchmark,7KLX_WOV,2,False
74,posebusters_benchmark,7KLX_WOV,4,False
74,posebusters_benchmark,7KP6_WTP,2,False
74,posebusters_benchmark,7KP6_WTP,4,False
74,posebusters_benchmark,7L6D_BMF,2,True
74,posebusters_benchmark,7L6D_BMF,4,True
74,posebusters_benchmark,7L81_UD4,2,False
74,posebusters_benchmark,7L81_UD4,4,True
74,posebusters_benchmark,7LB3_XXS,2,True
74,posebusters_benchmark,7LB3_XXS,4,True
74,posebusters_benchmark,7LZQ_YJV,2,False
74,posebusters_benchmark,7LZQ_YJV,4,False
74,posebusters_benchmark,7M31_TDR,2,False
74,posebusters_benchmark,7M31_TDR,4,False
74,posebusters_benchmark,7M41_YQG,2,False
74,posebusters_benchmark,7M41_YQG,4,False
74,posebusters_benchmark,7MAE_XUS,2,True
74,posebusters_benchmark,7MAE_XUS,4,True
74,posebusters_benchmark,7MEU_MGP,2,False
74,posebusters_benchmark,7MEU_MGP,4,True
74,posebusters_benchmark,7MRH_ZMJ,2,False
74,posebusters_benchmark,7MRH_ZMJ,4,False
74,posebusters_benchmark,7MS7_ZQ1,2,False
74,posebusters_benchmark,7MS7_ZQ1,4,False
74,posebusters_benchmark,7MZS_GLA,2,False
74,posebusters_benchmark,7MZS_GLA,4,False
74,posebusters_benchmark,7NA4_1I9,2,False
74,posebusters_benchmark,7NA4_1I9,4,True
74,posebusters_benchmark,7NB4_U6Q,2,False
74,posebusters_benchmark,7NB4_U6Q,4,False
74,posebusters_benchmark,7NLK_UHK,2,False
74,posebusters_benchmark,7NLK_UHK,4,True
74,posebusters_benchmark,7NML_I7B,2,False
74,posebusters_benchmark,7NML_I7B,4,False
74,posebusters_benchmark,7NR6_UO8,2,False
74,posebusters_benchmark,7NR6_UO8,4,False
74,posebusters_benchmark,7NTG_F6R,2,False
74,posebusters_benchmark,7NTG_F6R,4,True
74,posebusters_benchmark,7OCB_V88,2,False
74,posebusters_benchmark,7OCB_V88,4,False
74,posebusters_benchmark,7ODX_DGP,2,False
74,posebusters_benchmark,7ODX_DGP,4,True
74,posebusters_benchmark,7OKC_VFE,2,False
74,posebusters_benchmark,7OKC_VFE,4,False
74,posebusters_benchmark,7OKF_VH5,2,False
74,posebusters_benchmark,7OKF_VH5,4,True
74,posebusters_benchmark,7OLT_58J,2,False
74,posebusters_benchmark,7OLT_58J,4,True
74,posebusters_benchmark,7OMJ_GCP,2,True
74,posebusters_benchmark,7OMJ_GCP,4,True
74,posebusters_benchmark,7ORW_7WA,2,False
74,posebusters_benchmark,7ORW_7WA,4,False
74,posebusters_benchmark,7OU8_1XI,2,False
74,posebusters_benchmark,7OU8_1XI,4,True
74,posebusters_benchmark,7P2W_4QR,2,False
74,posebusters_benchmark,7P2W_4QR,4,False
74,posebusters_benchmark,7P4J_5JK,2,False
74,posebusters_benchmark,7P4J_5JK,4,False
74,posebusters_benchmark,7P4V_DAT,2,False
74,posebusters_benchmark,7P4V_DAT,4,False
74,posebusters_benchmark,7P85_5ZG,2,False
74,posebusters_benchmark,7P85_5ZG,4,False
74,posebusters_benchmark,7PA4_C,2,False
74,posebusters_benchmark,7PA4_C,4,False
74,posebusters_benchmark,7Q19_DSM,2,True
74,posebusters_benchmark,7Q19_DSM,4,True
74,posebusters_benchmark,7QK0_EBL,2,False
74,posebusters_benchmark,7QK0_EBL,4,False
74,posebusters_benchmark,7QSW_CAP,2,True
74,posebusters_benchmark,7QSW_CAP,4,True
74,posebusters_benchmark,7REE_4LY,2,True
74,posebusters_benchmark,7REE_4LY,4,True
74,posebusters_benchmark,7RH8_UTP,2,False
74,posebusters_benchmark,7RH8_UTP,4,False
74,posebusters_benchmark,7RPZ_6IC,2,False
74,posebusters_benchmark,7RPZ_6IC,4,True
74,posebusters_benchmark,7RUI_7QZ,2,True
74,posebusters_benchmark,7RUI_7QZ,4,True
74,posebusters_benchmark,7RWO_7WN,2,True
74,posebusters_benchmark,7RWO_7WN,4,True
74,posebusters_benchmark,7S45_ACO,2,False
74,posebusters_benchmark,7S45_ACO,4,False
74,posebusters_benchmark,7S9H_7PP,2,True
74,posebusters_benchmark,7S9H_7PP,4,True
74,posebusters_benchmark,7SED_8VD,2,False
74,posebusters_benchmark,7SED_8VD,4,True
74,posebusters_benchmark,7SGV_L30,2,False
74,posebusters_benchmark,7SGV_L30,4,False
74,posebusters_benchmark,7SNE_9XR,2,False
74,posebusters_benchmark,7SNE_9XR,4,False
74,posebusters_benchmark,7SSM_B7L,2,False
74,posebusters_benchmark,7SSM_B7L,4,False
74,posebusters_benchmark,7T0U_E3I,2,False
74,posebusters_benchmark,7T0U_E3I,4,False
74,posebusters_benchmark,7T2I_E9F,2,False
74,posebusters_benchmark,7T2I_E9F,4,False
74,posebusters_benchmark,7T3F_EM0,2,True
74,posebusters_benchmark,7T3F_EM0,4,True
74,posebusters_benchmark,7T9O_GEI,2,False
74,posebusters_benchmark,7T9O_GEI,4,False
74,posebusters_benchmark,7TWC_CXS,2,False
74,posebusters_benchmark,7TWC_CXS,4,False
74,posebusters_benchmark,7TXP_0FX,2,False
74,posebusters_benchmark,7TXP_0FX,4,True
74,posebusters_benchmark,7UEY_N0R,2,False
74,posebusters_benchmark,7UEY_N0R,4,False
74,posebusters_benchmark,7UF2_5SP,2,False
74,posebusters_benchmark,7UF2_5SP,4,True
74,posebusters_benchmark,7UMV_NUU,2,True
74,posebusters_benchmark,7UMV_NUU,4,True
74,posebusters_benchmark,7UP3_NZ0,2,False
74,posebusters_benchmark,7UP3_NZ0,4,True
74,posebusters_benchmark,7V8Z_5YH,2,False
74,posebusters_benchmark,7V8Z_5YH,4,True
74,posebusters_benchmark,7VJT_7IJ,2,False
74,posebusters_benchmark,7VJT_7IJ,4,True
74,posebusters_benchmark,7W6F_8I6,2,False
74,posebusters_benchmark,7W6F_8I6,4,False
74,posebusters_benchmark,7WN5_JGL,2,False
74,posebusters_benchmark,7WN5_JGL,4,True
74,posebusters_benchmark,7XEK_9YX,2,True
74,posebusters_benchmark,7XEK_9YX,4,True
74,posebusters_benchmark,7XIJ_EJ3,2,False
74,posebusters_benchmark,7XIJ_EJ3,4,False
74,posebusters_benchmark,7ZXZ_K9R,2,False
74,posebusters_benchmark,7ZXZ_K9R,4,False
74,posebusters_benchmark,7ZYS_KNR,2,False
74,posebusters_benchmark,7ZYS_KNR,4,False
74,posebusters_benchmark,7ZZB_KGX,2,False
74,posebusters_benchmark,7ZZB_KGX,4,False
74,posebusters_benchmark,8ACL_LQL,2,True
74,posebusters_benchmark,8ACL_LQL,4,True
74,posebusters_benchmark,8AEU_M0L,2,False
74,posebusters_benchmark,8AEU_M0L,4,True
74,posebusters_benchmark,8AIJ_M9I,2,False
74,posebusters_benchmark,8AIJ_M9I,4,False
74,posebusters_benchmark,8AJX_FUM,2,False
74,posebusters_benchmark,8AJX_FUM,4,False
74,posebusters_benchmark,8BN6_R53,2,False
74,posebusters_benchmark,8BN6_R53,4,True
74,posebusters_benchmark,8BPL_CP,2,True
74,posebusters_benchmark,8BPL_CP,4,True
74,posebusters_benchmark,8BRO_R7E,2,False
74,posebusters_benchmark,8BRO_R7E,4,False
74,posebusters_benchmark,8C5D_GTB,2,False
74,posebusters_benchmark,8C5D_GTB,4,True
74,posebusters_benchmark,8C7Y_TXV,2,False
74,posebusters_benchmark,8C7Y_TXV,4,False
74,posebusters_benchmark,8CGC_LMR,2,False
74,posebusters_benchmark,8CGC_LMR,4,False
74,posebusters_benchmark,8CI0_8EL,2,False
74,posebusters_benchmark,8CI0_8EL,4,False
74,posebusters_benchmark,8DW5_FQ7,2,True
74,posebusters_benchmark,8DW5_FQ7,4,True
74,posebusters_benchmark,8DZT_G4P,2,True
74,posebusters_benchmark,8DZT_G4P,4,True
74,posebusters_benchmark,8E77_ULP,2,True
74,posebusters_benchmark,8E77_ULP,4,True
74,posebusters_benchmark,8EAD_UY0,2,False
74,posebusters_benchmark,8EAD_UY0,4,True
74,posebusters_benchmark,8ERS_WQO,2,False
74,posebusters_benchmark,8ERS_WQO,4,False
74,posebusters_benchmark,8F4J_PHO,2,False
74,posebusters_benchmark,8F4J_PHO,4,False
74,posebusters_benchmark,8FLN_Y7W,2,True
74,posebusters_benchmark,8FLN_Y7W,4,True
74,posebusters_benchmark,8FV9_80J,2,True
74,posebusters_benchmark,8FV9_80J,4,True
74,posebusters_benchmark,8G43_ZU6,2,False
74,posebusters_benchmark,8G43_ZU6,4,True
74,posebusters_benchmark,8H0M_2EH,2,True
74,posebusters_benchmark,8H0M_2EH,4,True
74,dockgen,3gvl_1_SLB_2,2,False
74,dockgen,3gvl_1_SLB_2,4,False
74,dockgen,3ju4_1_SLB_2,2,False
74,dockgen,3ju4_1_SLB_2,4,False
74,dockgen,1i8t_1_FAD_1,2,False
74,dockgen,1i8t_1_FAD_1,4,True
74,dockgen,1o28_1_UFP_2,2,False
74,dockgen,1o28_1_UFP_2,4,False
74,dockgen,1pj4_1_FUM_1,2,False
74,dockgen,1pj4_1_FUM_1,4,False
74,dockgen,1sbz_1_FMN_3,2,False
74,dockgen,1sbz_1_FMN_3,4,False
74,dockgen,1uf7_1_CDV_0,2,False
74,dockgen,1uf7_1_CDV_0,4,False
74,dockgen,1uf8_1_ING_2,2,False
74,dockgen,1uf8_1_ING_2,4,True
74,dockgen,1v97_1_MTE_1,2,False
74,dockgen,1v97_1_MTE_1,4,False
74,dockgen,1za2_1_CTP_4,2,True
74,dockgen,1za2_1_CTP_4,4,True
74,dockgen,2cdc_1_XYS_5,2,False
74,dockgen,2cdc_1_XYS_5,4,True
74,dockgen,2ext_1_TRP_0,2,False
74,dockgen,2ext_1_TRP_0,4,False
74,dockgen,2g7c_1_NAG-GAL-GLA_1,2,False
74,dockgen,2g7c_1_NAG-GAL-GLA_1,4,False
74,dockgen,2him_1_ASN_3,2,False
74,dockgen,2him_1_ASN_3,4,False
74,dockgen,2o5m_1_MNR_0,2,False
74,dockgen,2o5m_1_MNR_0,4,True
74,dockgen,2v5e_1_GU4-YYJ_0,2,False
74,dockgen,2v5e_1_GU4-YYJ_0,4,False
74,dockgen,2wab_1_BGC-BGC-BGC-BGC-BGC_0,2,False
74,dockgen,2wab_1_BGC-BGC-BGC-BGC-BGC_0,4,False
74,dockgen,2wao_1_BGC-BGC-BGC-BGC-BGC_0,2,False
74,dockgen,2wao_1_BGC-BGC-BGC-BGC-BGC_0,4,False
